index,forecast,timing_strategy,market_return
1970-11-01,0.059553705,0.06085847318172455,1.0219091
1970-12-01,0.08641778,0.060278382152318954,0.69752294
1971-01-01,0.14292377,0.024308718740940094,0.1700817
1971-02-01,0.043050602,0.030615173280239105,0.7111439
1971-03-01,0.15357794,0.10645048320293427,0.6931366
1971-04-01,0.21544856,-0.21417033672332764,-0.9940672
1971-05-01,0.18563023,0.0033799547236412764,0.018207997
1971-06-01,0.116390705,-0.14980244636535645,-1.2870654
1971-07-01,0.1129537,0.11954248696565628,1.0583317
1971-08-01,0.1342779,-0.02785509265959263,-0.20744362
1971-09-01,0.2239427,-0.2767159938812256,-1.2356553
1971-10-01,0.07285623,-0.0050340271554887295,-0.06909535
1971-11-01,-0.098872,-0.24238747358322144,2.451528
1971-12-01,0.20341864,0.09288705140352249,0.45663
1972-01-01,0.3571096,0.23410944640636444,0.65556747
1972-02-01,0.34452814,0.05229976028203964,0.15180112
1972-03-01,0.27929232,0.03228318691253662,0.115589246
1972-04-01,0.34234366,0.1610179841518402,0.4703402
1972-05-01,0.0056801797,-0.0036469895858317614,-0.64205533
1972-06-01,0.45587853,0.030343366786837578,0.0665602
1972-07-01,-0.22556084,-0.2448180913925171,1.085375
1972-08-01,0.41501695,-0.06378951668739319,-0.1537034
1972-09-01,0.4148255,0.12258836627006531,0.29551792
1972-10-01,0.17167029,0.2902204692363739,1.690569
1972-11-01,0.42597777,0.18132925033569336,0.42567772
1972-12-01,0.0945984,-0.0907573327422142,-0.9593961
1973-01-01,-0.19300555,0.36905843019485474,-1.9121649
1973-02-01,0.1932118,-0.012009471654891968,-0.06215703
1973-03-01,0.26855674,-0.4744218587875366,-1.7665609
1973-04-01,-0.26421452,0.18903812766075134,-0.71547216
1973-05-01,-0.5093833,0.12744466960430145,-0.25019404
1973-06-01,-0.36881757,-0.5459461808204651,1.4802607
1973-07-01,0.003179098,-0.004143631085753441,-1.3033984
1973-08-01,0.008044051,0.011539476923644543,1.4345355
1973-09-01,0.23781356,-0.009961246512830257,-0.041886788
1973-10-01,0.25531006,-0.9485023617744446,-3.7150998
1973-11-01,-0.046490144,-0.018814822658896446,0.4047056
1973-12-01,-0.12621893,0.030739884823560715,-0.24354418
1974-01-01,-0.0627194,0.005508445668965578,-0.087826826
1974-02-01,-0.15155527,0.08669740706682205,-0.5720514
1974-03-01,-0.12052532,0.11566802114248276,-0.9596989
1974-04-01,-0.31228346,0.25815093517303467,-0.8266558
1974-05-01,-0.16687816,0.0597037598490715,-0.35776857
1974-06-01,-0.55242366,1.0502657890319824,-1.9011962
1974-07-01,-0.58820456,1.2981148958206177,-2.2069106
1974-08-01,-0.43770587,1.1596248149871826,-2.6493242
1974-09-01,-0.39055994,-1.3773658275604248,3.5266438
1974-10-01,0.013536012,-0.009602302685379982,-0.7093894
1974-11-01,0.3013471,-0.08597836643457413,-0.2853134
1974-12-01,-0.23547532,-0.41604697704315186,1.766839
1975-01-01,-0.067255795,-0.04917692393064499,0.73119235
1975-02-01,0.07171426,0.01835513859987259,0.25594825
1975-03-01,-0.058214944,-0.03231995925307274,0.55518323
1975-04-01,0.18500865,0.09509678184986115,0.51401263
1975-05-01,0.106776305,0.05507799983024597,0.51582605
1975-06-01,0.21122783,-0.16566132009029388,-0.7842779
1975-07-01,-0.062373586,0.015398208983242512,-0.24687067
1975-08-01,0.1361632,-0.0590241476893425,-0.4334809
1975-09-01,0.06468461,0.05717570707201958,0.8839152
1975-10-01,-0.0802245,-0.03512251749634743,0.43780288
1975-11-01,0.19838823,-0.04397401958703995,-0.2216564
1975-12-01,0.024978943,0.05759037286043167,2.3055568
1976-01-01,0.1341654,-0.030269566923379898,-0.2256138
1976-02-01,0.16723159,0.10241082310676575,0.6123892
1976-03-01,0.28186542,-0.06168694794178009,-0.21885249
1976-04-01,0.13923216,-0.03996168076992035,-0.28701472
1976-05-01,-0.03332503,-0.027451958507299423,0.8237639
1976-06-01,0.08364304,-0.013619148172438145,-0.16282465
1976-07-01,0.22876135,-0.02677854523062706,-0.11705887
1976-08-01,0.28602335,0.1511225700378418,0.52835745
1976-09-01,0.19319174,-0.10764185339212418,-0.5571763
1976-10-01,0.10497688,-0.020793896168470383,-0.19808072
1976-11-01,0.29205203,0.3884196877479553,1.3299674
1976-12-01,0.3344618,-0.4162977933883667,-1.2446796
1977-01-01,0.15122727,-0.11134621500968933,-0.736284
1977-02-01,0.030008823,-0.01404492650181055,-0.46802658
1977-03-01,-0.07916026,-0.0005620295996777713,0.007099896
1977-04-01,-0.09537625,0.0787934884428978,-0.8261332
1977-05-01,-0.09011651,-0.14094720780849457,1.5640553
1977-06-01,-0.025649285,0.014040765352547169,-0.5474135
1977-07-01,-0.12777185,0.09003477543592453,-0.70465267
1977-08-01,0.20730707,-0.016970187425613403,-0.08186015
1977-09-01,-0.13742933,0.20513588190078735,-1.4926646
1977-10-01,-0.3931215,-0.3453115224838257,0.8783837
1977-11-01,-0.1605342,-0.014119510538876057,0.087953284
1977-12-01,-0.20433263,0.46573615074157715,-2.2793038
1978-01-01,-0.26323226,0.22765617072582245,-0.86484903
1978-02-01,-0.3749501,-0.32511019706726074,0.86707586
1978-03-01,-0.26575106,-0.743720531463623,2.7985609
1978-04-01,0.12129362,0.012607368640601635,0.103940904
1978-05-01,0.06536592,-0.028666216880083084,-0.4385499
1978-06-01,0.10461973,0.1487126350402832,1.4214588
1978-07-01,0.20711604,0.13073652982711792,0.6312236
1978-08-01,0.27675104,-0.04915593937039375,-0.17761791
1978-09-01,0.09731564,-0.2173769623041153,-2.233731
1978-10-01,-0.29119554,-0.10092426836490631,0.3465859
1978-11-01,-0.013963987,-0.004367027431726456,0.312735
1978-12-01,-0.29857156,-0.24836884438991547,0.831857
1979-01-01,0.0850339,-0.06999139487743378,-0.8230999
1979-02-01,-0.050774053,-0.061759136617183685,1.2163523
1979-03-01,-0.026850631,-0.0009541907347738743,0.035536993
1979-04-01,0.140657,-0.0903083011507988,-0.6420463
1979-05-01,-0.038178083,-0.03513422608375549,0.9202721
1979-06-01,0.08726857,0.017871538177132607,0.20478779
1979-07-01,-0.036291208,-0.04801969602704048,1.3231771
1979-08-01,0.08184062,0.0,0.0
1979-09-01,0.2962508,-0.48314377665519714,-1.6308607
1979-10-01,0.00096679735,0.001099237590096891,1.1369886
1979-11-01,-0.022692386,-0.009817412123084068,0.43263024
1979-12-01,-0.07408728,-0.11008761078119278,1.4859179
1980-01-01,0.13403039,-0.014558319933712482,-0.10861955
1980-02-01,0.03636571,-0.09792806208133698,-2.6928682
1980-03-01,-0.03623581,-0.03092334419488907,0.8533918
1980-04-01,0.010352537,0.009730448946356773,0.9399096
1980-05-01,0.079329774,0.04291466251015663,0.5409654
1980-06-01,0.13094173,0.17248952388763428,1.3172998
1980-07-01,0.019653391,0.0022112559527158737,0.11251269
1980-08-01,-0.08569112,-0.04274687543511391,0.4988484
1980-09-01,-0.021209694,-0.006729889195412397,0.3173025
1980-10-01,0.0910948,0.21426689624786377,2.352131
1980-11-01,0.3093879,-0.21216848492622375,-0.68576854
1980-12-01,0.09158295,-0.08021534979343414,-0.8758765
1981-01-01,-0.12761188,-0.03134742006659508,0.24564658
1981-02-01,0.21575525,0.14449404180049896,0.6697127
1981-03-01,-0.110947475,0.06524936854839325,-0.58811045
1981-04-01,0.14816462,-0.005870899185538292,-0.039624166
1981-05-01,-0.24281508,0.061216942965984344,-0.25211343
1981-06-01,0.41265327,-0.02184724062681198,-0.052943338
1981-07-01,0.37007523,-0.5982140898704529,-1.6164662
1981-08-01,-0.035500802,0.04416857287287712,-1.2441571
1981-09-01,-0.16254158,-0.17657841742038727,1.0863584
1981-10-01,-0.03575358,-0.02747282013297081,0.7683935
1981-11-01,0.050491344,-0.04100615158677101,-0.8121422
1981-12-01,-0.01636013,0.007797774858772755,-0.4766328
1982-01-01,0.0886032,-0.15315960347652435,-1.7286012
1982-02-01,-0.12437708,0.033454373478889465,-0.26897538
1982-03-01,-0.24342829,-0.2804930508136749,1.1522615
1982-04-01,0.08332219,-0.08568920195102692,-1.0284079
1982-05-01,0.003319813,-0.0017340710619464517,-0.52234
1982-06-01,-0.23490232,0.13890235126018524,-0.5913196
1982-07-01,-0.108676426,-0.3251710832118988,2.992103
1982-08-01,0.17249511,0.02551652491092682,0.14792608
1982-09-01,0.38912076,0.8812381625175476,2.2646906
1982-10-01,0.39439052,0.2522757947444916,0.6396599
1982-11-01,0.12727727,0.03417577967047691,0.2685144
1982-12-01,0.19440624,0.11692465096712112,0.60144496
1983-01-01,0.029096361,0.010143718682229519,0.348625
1983-02-01,0.5293813,0.3596504330635071,0.6793788
1983-03-01,0.1608069,0.2533004879951477,1.5751842
1983-04-01,0.35153002,-0.08778604865074158,-0.24972561
1983-05-01,0.25767514,0.19502761960029602,0.756874
1983-06-01,0.37839818,-0.28735169768333435,-0.75938976
1983-07-01,0.24212918,0.06116136536002159,0.25259808
1983-08-01,0.17366609,0.04708128795027733,0.27110237
1983-09-01,0.12026468,-0.04885542765259743,-0.40623257
1983-10-01,0.31138015,0.18911735713481903,0.607352
1983-11-01,0.04982077,-0.01567530445754528,-0.31463394
1983-12-01,0.21350488,-0.06793713569641113,-0.31819946
1984-01-01,-0.047503386,0.06372924894094467,-1.3415728
1984-02-01,0.09461596,0.0398801825940609,0.4214953
1984-03-01,0.03860578,0.006814119406044483,0.17650516
1984-04-01,0.048493676,-0.133889839053154,-2.7609754
1984-05-01,0.058406938,0.0376475490629673,0.6445732
1984-06-01,-0.43474057,0.28542205691337585,-0.6565342
1984-07-01,-0.19259036,-0.8549861311912537,4.4394026
1984-08-01,-0.0651435,0.0056215873919427395,-0.08629544
1984-09-01,0.26668203,-0.00039878860116004944,-0.0014953711
1984-10-01,0.6732673,-0.25466451048851013,-0.3782517
1984-11-01,-0.3255291,-0.18247723579406738,0.5605558
1984-12-01,-0.08711858,-0.15994735062122345,1.8359729
1985-01-01,0.41972733,0.08073565363883972,0.19235262
1985-02-01,0.060482927,-0.0041532195173203945,-0.068667635
1985-03-01,0.46093494,-0.049436070024967194,-0.10725173
1985-04-01,0.19079393,0.2394871860742569,1.2552139
1985-05-01,0.48984462,0.15429414808750153,0.3149859
1985-06-01,0.39831835,-0.05004134401679039,-0.12563153
1985-07-01,0.29035017,-0.09228863567113876,-0.31785288
1985-08-01,0.32599205,-0.41462692618370056,-1.2718928
1985-09-01,0.14665167,0.20697183907032013,1.4113159
1985-10-01,0.114166334,0.23546123504638672,2.0624402
1985-11-01,0.3868773,0.516124963760376,1.3340793
1985-12-01,0.41921198,0.028632784262299538,0.06830145
1986-01-01,0.25098702,0.5894505977630615,2.3485303
1986-02-01,0.011324037,0.017316332086920738,1.529166
1986-03-01,0.29788315,-0.12047167122364044,-0.40442592
1986-04-01,0.5689448,0.7983648180961609,1.4032377
1986-05-01,0.2470775,0.09816613048315048,0.39730906
1986-06-01,0.0663488,-0.10979323089122772,-1.6547885
1986-07-01,0.7027493,1.188097357749939,1.6906418
1986-08-01,-0.037452046,0.07368016988039017,-1.9673202
1986-09-01,0.2641401,0.2804688513278961,1.0618185
1986-10-01,0.23352107,0.09623469412326813,0.41210282
1986-11-01,0.4145514,-0.23285482823848724,-0.56170315
1986-12-01,0.95098794,2.441622257232666,2.5674586
1987-01-01,0.18322241,0.10993000119924545,0.5999812
1987-02-01,-0.16894566,-0.07446411997079849,0.44075784
1987-03-01,0.8287027,-0.16065998375415802,-0.19386926
1987-04-01,0.28648412,0.02933395653963089,0.10239296
1987-05-01,0.50181556,0.4134930670261383,0.8239941
1987-06-01,0.40895832,0.3347092866897583,0.81844354
1987-07-01,0.43571648,0.28096362948417664,0.6448313
1987-08-01,0.45295808,-0.2085496187210083,-0.46041703
1987-09-01,0.15553555,-0.7863370180130005,-5.055674
1987-10-01,-0.01724612,0.017920931801199913,-1.0391283
1987-11-01,0.23274034,0.19717320799827576,0.847181
1987-12-01,0.47577327,0.21805904805660248,0.45832556
1988-01-01,0.15482068,0.08104600757360458,0.5234831
1988-02-01,0.36527538,-0.15203003585338593,-0.41620663
1988-03-01,-0.2257812,-0.026577327400445938,0.11771276
1988-04-01,-0.117170915,-0.004641375038772821,0.039612006
1988-05-01,-0.002572076,-0.0013881534105166793,0.5397016
1988-06-01,0.24724868,-0.016749747097492218,-0.06774454
1988-07-01,-0.056719776,0.028041154146194458,-0.49438056
1988-08-01,0.002759817,0.0014219579752534628,0.5152363
1988-09-01,0.113248244,0.03736579790711403,0.32994595
1988-10-01,0.13700724,-0.058207977563142776,-0.4248533
1988-11-01,0.018064465,0.007662080693989992,0.42415208
1988-12-01,0.053860575,0.12989689409732819,2.411725
1989-01-01,0.3680834,-0.3188187777996063,-0.86615914
1989-02-01,0.2917338,0.1782243698835373,0.61091435
1989-03-01,0.32646406,0.5149186253547668,1.5772598
1989-04-01,0.3041824,0.3176690340042114,1.0443373
1989-05-01,0.3453116,-0.08069667220115662,-0.23369232
1989-06-01,0.17667961,0.4649365544319153,2.6315236
1989-07-01,0.41160536,0.16252781450748444,0.39486322
1989-08-01,0.35249406,-0.0665317177772522,-0.18874563
1989-09-01,0.49249214,-0.3492002785205841,-0.70904744
1989-10-01,0.59311366,0.25870320200920105,0.43617812
1989-11-01,0.3614535,0.21393772959709167,0.59188175
1989-12-01,0.27906156,-0.5313641428947449,-1.9041108
1990-01-01,-0.04438407,-0.009303336031734943,0.2096098
1990-02-01,-0.06968032,-0.043398380279541016,0.6228212
1990-03-01,-0.0073476457,0.005062355659902096,-0.6889766
1990-04-01,-0.21445286,-0.5106780529022217,2.381307
1990-05-01,0.07747102,-0.015165421180427074,-0.19575606
1990-06-01,0.11252,-0.012936078011989594,-0.11496692
1990-07-01,0.0056291046,-0.013823365792632103,-2.4556954
1990-08-01,0.21956351,-0.23790016770362854,-1.0835141
1990-09-01,-0.15189122,0.020762229338288307,-0.13669144
1990-10-01,-0.16763435,-0.20602615177631378,1.2290211
1990-11-01,-0.02693959,-0.012799249961972237,0.4751093
1990-12-01,-0.052694183,-0.041734397411346436,0.7920115
1991-01-01,0.1128525,0.1527891606092453,1.3538837
1991-02-01,0.33304092,0.13982124626636505,0.41983205
1991-03-01,0.29460132,0.0019317601108923554,0.006557201
1991-04-01,0.2414599,0.18016262352466583,0.7461389
1991-05-01,0.22421381,-0.23254427313804626,-1.0371541
1991-06-01,-0.17832693,-0.1641709953546524,0.92061806
1991-07-01,0.15083699,0.05929480493068695,0.3931052
1991-08-01,0.31873697,-0.1599835753440857,-0.50192976
1991-09-01,0.13562667,0.04767299070954323,0.35150158
1991-10-01,0.12782973,-0.17122380435466766,-1.3394678
1991-11-01,-0.042527564,-0.13378937542438507,3.1459448
1991-12-01,-0.097665966,0.04275332763791084,-0.43775052
1992-01-01,0.2613373,0.05394592136144638,0.20642258
1992-02-01,0.31940395,-0.16078978776931763,-0.50340575
1992-03-01,0.29855195,0.18858426809310913,0.63166314
1992-04-01,0.07447104,0.0016133541939780116,0.021664182
1992-05-01,0.16837078,-0.0670977309346199,-0.39851174
1992-06-01,0.18720031,0.18008984625339508,0.9620168
1992-07-01,-0.060592275,0.03588857874274254,-0.5922963
1992-08-01,0.3333338,0.07340620458126068,0.2202183
1992-09-01,0.07050616,0.0036512224469333887,0.051785864
1992-10-01,0.1931784,0.1437651515007019,0.74420923
1992-11-01,0.21470161,0.05725043639540672,0.26665118
1992-12-01,-0.0044703074,-0.0014632041566073895,0.32731622
1993-01-01,0.06971165,0.036203477531671524,0.5193318
1993-02-01,0.07789359,0.07208894938230515,0.9254798
1993-03-01,0.3016268,-0.4166119694709778,-1.3812166
1993-04-01,0.12723455,0.1449347585439682,1.1391149
1993-05-01,0.14537345,0.005352522246539593,0.03681912
1993-06-01,0.19537175,-0.054245587438344955,-0.2776532
1993-07-01,0.123326376,0.2523409426212311,2.046123
1993-08-01,0.2954468,-0.18206900358200073,-0.6162497
1993-09-01,0.29113534,0.32887962460517883,1.1296451
1993-10-01,0.35144097,-0.26147300004959106,-0.74400264
1993-11-01,0.16488509,0.09721672534942627,0.5896029
1993-12-01,0.30205584,0.5735999941825867,1.8989866
1994-01-01,0.2889279,-0.4623398184776306,-1.6001909
1994-02-01,0.2736791,-0.5770289897918701,-2.1084144
1994-03-01,-0.11203238,-0.05061513930559158,0.45179024
1994-04-01,0.31727087,0.160897359251976,0.5071293
1994-05-01,0.35426462,-0.39774319529533386,-1.1227291
1994-06-01,0.10727981,0.1337544322013855,1.2467811
1994-07-01,-0.08412087,-0.11801020801067352,1.4028648
1994-08-01,0.19326293,-0.19113565981388092,-0.98899287
1994-09-01,-0.04515498,-0.033223070204257965,0.73575646
1994-10-01,0.12903553,-0.17946472764015198,-1.3908163
1994-11-01,0.047600217,0.019158143550157547,0.40248019
1994-12-01,0.0047710678,0.003780601778998971,0.7924016
1995-01-01,0.1829358,0.220656618475914,1.206197
1995-02-01,0.43314296,0.3910914659500122,0.9029154
1995-03-01,0.3184473,0.33637940883636475,1.0563111
1995-04-01,0.51991266,0.6999154090881348,1.3462173
1995-05-01,0.3516646,0.26802727580070496,0.76216733
1995-06-01,0.6108674,0.7792905569076538,1.2757115
1995-07-01,0.28409263,-0.0036502613220363855,-0.012848842
1995-08-01,0.75146043,1.2281403541564941,1.634338
1995-09-01,0.80805224,-0.1847471445798874,-0.22863267
1995-10-01,0.7480906,1.3398207426071167,1.7909871
1995-11-01,0.7315489,0.8451454043388367,1.1552821
1995-12-01,0.8600443,1.896270513534546,2.204852
1996-01-01,0.65241086,0.30241021513938904,0.46352723
1996-02-01,0.05124139,0.026251627132296562,0.51231295
1996-03-01,0.3886798,0.3267004191875458,0.84053874
1996-04-01,0.55044,0.7863819003105164,1.4286423
1996-05-01,0.6923909,0.10262945294380188,0.14822473
1996-06-01,0.90109605,-2.5831689834594727,-2.8666966
1996-07-01,0.2582764,0.20616093277931213,0.79821825
1996-08-01,0.36466086,0.8452497124671936,2.3179064
1996-09-01,0.27297026,0.283558189868927,1.0387878
1996-10-01,0.45461455,1.3543288707733154,2.9790707
1996-11-01,0.7853149,-0.5833668112754822,-0.74284446
1996-12-01,0.5796111,1.1371185779571533,1.9618646
1997-01-01,0.62895465,0.11078254878520966,0.17613758
1997-02-01,0.5623373,-0.7113947868347168,-1.2650678
1997-03-01,0.6202965,0.9539297819137573,1.537861
1997-04-01,0.08300965,0.12133440375328064,1.4616903
1997-05-01,0.26788723,0.27863556146621704,1.0401226
1997-06-01,0.36093062,0.6744030117988586,1.8685114
1997-07-01,0.46955317,-0.7079810500144958,-1.5077761
1997-08-01,0.6548593,0.7500075101852417,1.1452956
1997-09-01,0.4496451,-0.3344036042690277,-0.74370563
1997-10-01,0.24205968,0.2168654501438141,0.8959173
1997-11-01,0.330733,0.10891102999448776,0.32930198
1997-12-01,0.39461923,0.0871461033821106,0.22083592
1998-01-01,0.28219718,0.44666823744773865,1.5828232
1998-02-01,0.43727767,0.4689341187477112,1.0723944
1998-03-01,0.70885706,0.1538935750722885,0.217101
1998-04-01,0.6697989,-0.30415451526641846,-0.45409825
1998-05-01,0.397707,0.37031418085098267,0.93112314
1998-06-01,0.2370986,-0.065281942486763,-0.27533668
1998-07-01,0.46329385,-1.7271614074707031,-3.7280042
1998-08-01,0.09205595,0.09952837973833084,1.0811727
1998-09-01,0.15412506,0.21175223588943481,1.3738987
1998-10-01,-0.074243575,-0.07280467450618744,0.9806192
1998-11-01,0.20975614,0.19373446702957153,0.92361766
1998-12-01,0.16183496,0.10704749077558517,0.6614609
1999-01-01,0.24859655,-0.12920477986335754,-0.5197368
1999-02-01,-0.18954885,-0.11811313778162003,0.6231277
1999-03-01,-0.07659817,-0.047043491154909134,0.61415946
1999-04-01,-0.0931852,0.03747057914733887,-0.40210867
1999-05-01,-0.29952562,-0.26111048460006714,0.8717467
1999-06-01,-0.06500128,0.03301681578159332,-0.507941
1999-07-01,-0.36886346,0.035918399691581726,-0.09737587
1999-08-01,0.25907436,-0.18288998305797577,-0.70593625
1999-09-01,0.012102552,0.018068723380565643,1.4929681
1999-10-01,0.27943873,0.13369342684745789,0.47843558
1999-11-01,0.251231,0.3846001923084259,1.5308627
1999-12-01,0.33103535,-0.4442424476146698,-1.3419789
2000-01-01,0.09407332,-0.04562954977154732,-0.48504242
2000-02-01,0.015284282,0.036482807248830795,2.3869493
2000-03-01,0.26255912,-0.1710144430398941,-0.6513369
2000-04-01,0.29339728,-0.1332729607820511,-0.45424062
2000-05-01,0.17143275,0.08536739647388458,0.49796435
2000-06-01,0.3556383,-0.12586736679077148,-0.35391963
2000-07-01,0.2634847,0.35371729731559753,1.3424586
2000-08-01,0.24590737,-0.27693644165992737,-1.126182
2000-09-01,0.22343132,-0.02214379422366619,-0.09910783
2000-10-01,0.18627027,-0.31538212299346924,-1.6931427
2000-11-01,0.085321166,0.0065340809524059296,0.07658218
2000-12-01,-0.16220766,-0.11362907290458679,0.70051605
2001-01-01,0.007757458,-0.014664405956864357,-1.8903623
2001-02-01,0.28368533,-0.3285488784313202,-1.1581454
2001-03-01,-0.13332854,-0.2180100977420807,1.6351345
2001-04-01,-0.09335847,-0.008731894195079803,0.09353082
2001-05-01,0.11552088,-0.05300581827759743,-0.4588419
2001-06-01,-0.014707473,0.0029536013025790453,-0.20082316
2001-07-01,-0.06398377,0.0764804556965828,-1.1953102
2001-08-01,-0.28458595,0.46380022168159485,-1.6297369
2001-09-01,-0.3026977,-0.10469549149274826,0.34587476
2001-10-01,-0.4249902,-0.5966396331787109,1.4038903
2001-11-01,-0.011741914,-0.0015544244088232517,0.13238254
2001-12-01,0.01735434,-0.004716712981462479,-0.2717887
2002-01-01,-0.08276011,0.030939774587750435,-0.3738489
2002-02-01,-0.16644064,-0.12237419933080673,0.7352423
2002-03-01,0.016722512,-0.021324843168258667,-1.2752178
2002-04-01,0.064354084,-0.013118769973516464,-0.20385295
2002-05-01,-0.11374815,0.18623706698417664,-1.6372756
2002-06-01,-0.17897837,0.2978067100048065,-1.6639256
2002-07-01,-0.2011532,-0.019367601722478867,0.09628284
2002-08-01,-0.049626715,0.11049333959817886,-2.226489
2002-09-01,-0.4161055,-0.6744402050971985,1.6208394
2002-10-01,-0.3082918,-0.2895699441432953,0.9392723
2002-11-01,-0.22911051,0.23607799410820007,-1.030411
2002-12-01,-0.20851095,0.09609667211771011,-0.4608711
2003-01-01,-0.4684252,0.13387030363082886,-0.285788
2003-02-01,-0.35901415,-0.05041991174221039,0.1404399
2003-03-01,-0.34470767,-0.48551756143569946,1.4084908
2003-04-01,-0.32893726,-0.2642074525356293,0.8032153
2003-05-01,-0.2746418,-0.04723740369081497,0.1719964
2003-06-01,0.16656704,0.04312892630696297,0.25892833
2003-07-01,0.04508543,0.014028015546500683,0.31114298
2003-08-01,0.08213411,-0.01706370897591114,-0.20775422
2003-09-01,0.12611389,0.1559624820947647,1.2366797
2003-10-01,0.17992066,0.03143742308020592,0.17472936
2003-11-01,0.15607662,0.2051902413368225,1.3146763
2003-12-01,0.41756308,0.21949097514152527,0.52564746
2004-01-01,0.39756697,0.16552616655826569,0.4163479
2004-02-01,0.37332398,-0.22860084474086761,-0.612339
2004-03-01,0.21249214,-0.12270740419626236,-0.577468
2004-04-01,0.11396075,0.05471424385905266,0.48011482
2004-05-01,0.05587299,0.04435045272111893,0.79377264
2004-06-01,0.21228209,-0.3206378221511841,-1.5104327
2004-07-01,0.10599968,0.00914712343364954,0.086293876
2004-08-01,0.03475625,0.012315375730395317,0.35433558
2004-09-01,0.032798383,0.017903078347444534,0.5458525
2004-10-01,-0.0016849781,-0.003025382524356246,1.7955025
2004-11-01,0.3952853,0.5474487543106079,1.3849459
2004-12-01,0.28035867,-0.3388170301914215,-1.2085128
2005-01-01,0.04124714,0.034441303461790085,0.83499855
2005-02-01,0.471025,-0.3924759328365326,-0.833238
2005-03-01,0.1756936,-0.1523911952972412,-0.86736906
2005-04-01,0.16013801,0.20432834327220917,1.2759515
2005-05-01,0.15525931,-0.0009011935908347368,-0.0058044414
2005-06-01,0.17743544,0.26272329688072205,1.4806699
2005-07-01,0.124087185,-0.061434075236320496,-0.49508798
2005-08-01,0.44837534,0.13318318128585815,0.297035
2005-09-01,-0.18447118,0.13987082242965698,-0.75822586
2005-10-01,0.014045521,0.02019031159579754,1.4374912
2005-11-01,0.20551187,-0.008128820918500423,-0.039554022
2005-12-01,0.31471974,0.3552812337875366,1.1288813
2006-01-01,0.018960662,0.0003982633352279663,0.021004716
2006-02-01,0.4939459,0.2573622167110443,0.5210332
2006-03-01,-0.08889453,-0.05437293276190758,0.61165667
2006-04-01,0.123912856,-0.215054452419281,-1.7355298
2006-05-01,0.22965561,0.0009800356347113848,0.004267414
2006-06-01,0.36526987,0.09155943989753723,0.25066245
2006-07-01,0.20491856,0.24358519911766052,1.1886927
2006-08-01,0.3973899,0.5419749617576599,1.3638368
2006-09-01,0.53304976,0.8921740651130676,1.6737163
2006-10-01,0.67269003,0.6064131259918213,0.90147483
2006-11-01,0.76244307,0.5734068751335144,0.7520652
2006-12-01,0.15378103,0.13145972788333893,0.8548501
2007-01-01,0.3656726,-0.5042845606803894,-1.3790603
2007-02-01,0.40680394,0.2232968658208847,0.5489054
2007-03-01,-0.206521,-0.49211955070495605,2.382903
2007-04-01,0.3644055,0.5688214302062988,1.5609573
2007-05-01,0.53822863,-0.5607969164848328,-1.0419307
2007-06-01,0.4544456,-0.755328893661499,-1.6620886
2007-07-01,0.1750932,0.09630869328975677,0.55004245
2007-08-01,0.46948713,0.7248756289482117,1.5439733
2007-09-01,0.22318608,0.13776375353336334,0.6172596
2007-10-01,0.45841935,-0.8696595430374146,-1.8970829
2007-11-01,0.06891915,-0.02137892320752144,-0.31020293
2007-12-01,-0.17945974,0.3925159275531769,-2.187209
2008-01-01,-0.2812426,0.2940003275871277,-1.045362
2008-02-01,-0.72107613,0.12596382200717926,-0.17468867
2008-03-01,-0.28230453,-0.3968042731285095,1.4055895
2008-04-01,-0.0763731,-0.023697208613157272,0.31028214
2008-05-01,-0.03326619,0.08726964145898819,-2.6233735
2008-06-01,-0.13878669,0.03425018861889839,-0.24678296
2008-07-01,-0.54971963,-0.16973240673542023,0.30876178
2008-08-01,-0.18060258,0.41568851470947266,-2.3016753
2008-09-01,0.0042156386,-0.01674468442797661,-3.97204
2008-10-01,0.013598042,-0.017360208556056023,-1.2766697
2008-11-01,0.012697988,0.0016651380574330688,0.131134
2008-12-01,0.00045709126,-0.0006461481680162251,-1.4136087
2009-01-01,-0.0033729225,0.005994976963847876,-1.7773836
2009-02-01,-0.010900578,-0.014321072958409786,1.3137902
2009-03-01,-0.017917687,-0.0225098617374897,1.2562928
2009-04-01,-0.018075539,-0.011905383318662643,0.6586461
2009-05-01,0.11730364,0.0002746725222095847,0.0023415515
2009-06-01,0.02339852,0.021107474341988564,0.90208584
2009-07-01,0.063958466,0.024688363075256348,0.38600618
2009-08-01,0.102230415,0.0415906198322773,0.40683216
2009-09-01,0.17224307,-0.03982389718294144,-0.23120753
2009-10-01,-0.021153718,-0.01772104762494564,0.8377273
2009-11-01,0.04086578,0.011261115781962872,0.27556348
2009-12-01,0.061596632,-0.03536594659090042,-0.5741539
2010-01-01,0.065097384,0.031774893403053284,0.4881132
2010-02-01,0.11876158,0.17212526500225067,1.4493346
2010-03-01,0.18943432,0.07312042266130447,0.38599354
2010-04-01,0.40189344,-0.9898364543914795,-2.4629326
2010-05-01,0.038724054,-0.04696960374712944,-1.2129309
2010-06-01,-0.3155172,-0.44628143310546875,1.4144441
2010-07-01,0.054328207,-0.05369402840733528,-0.9883269
2010-08-01,-0.06324151,-0.11055926978588104,1.7482072
2010-09-01,-0.04433894,-0.029658913612365723,0.6689134
2010-10-01,0.08854422,-0.003690584795549512,-0.041680697
